"utc";"date_time";"latvia";"Lithuania";"Finland";"Estonia"
"1667170800";"31.10.2022 01:00";"129,7";"129,7";"129,7";"129,7"
"1667174400";"31.10.2022 02:00";"119,09";"119,09";"119,09";"119,09"
"1667178000";"31.10.2022 03:00";"116,32";"116,32";"116,32";"116,32"
"1667181600";"31.10.2022 04:00";"114,6";"114,6";"114,6";"114,6"
"1667185200";"31.10.2022 05:00";"119,98";"119,98";"119,98";"119,98"
"1667188800";"31.10.2022 06:00";"153,17";"153,17";"153,17";"153,17"
"1667192400";"31.10.2022 07:00";"148,17";"148,17";"148,17";"148,17"
"1667196000";"31.10.2022 08:00";"165,02";"165,02";"165,02";"165,02"
"1667199600";"31.10.2022 09:00";"168";"168";"168";"168"
"1667203200";"31.10.2022 10:00";"153,3";"153,3";"153,3";"153,3"
"1667206800";"31.10.2022 11:00";"143,35";"143,35";"143,35";"143,35"
"1667210400";"31.10.2022 12:00";"141,95";"141,95";"141,95";"141,95"
"1667214000";"31.10.2022 13:00";"141,96";"141,96";"141,96";"141,96"
"1667217600";"31.10.2022 14:00";"145,96";"145,96";"142,46";"145,96"
"1667221200";"31.10.2022 15:00";"155";"155";"151,28";"155"
"1667224800";"31.10.2022 16:00";"169,15";"169,15";"163,6";"169,15"
"1667228400";"31.10.2022 17:00";"167,02";"167,02";"167,02";"167,02"
"1667232000";"31.10.2022 18:00";"192,72";"192,72";"175,93";"192,72"
"1667235600";"31.10.2022 19:00";"179,62";"179,62";"176,65";"179,62"
"1667239200";"31.10.2022 20:00";"167,58";"167,58";"162,95";"167,58"
"1667242800";"31.10.2022 21:00";"147,01";"147,01";"142,72";"147,01"
"1667246400";"31.10.2022 22:00";"136,78";"136,78";"132,81";"136,78"
"1667250000";"31.10.2022 23:00";"134,39";"134,39";"134,39";"134,39"
"1667253600";"01.11.2022 00:00";"114,74";"114,74";"114,74";"114,74"
"1667257200";"01.11.2022 01:00";"123,2";"123,2";"86,7";"123,2"
"1667260800";"01.11.2022 02:00";"107,15";"107,15";"90,01";"107,15"
"1667264400";"01.11.2022 03:00";"105,3";"105,3";"90";"105,3"
"1667268000";"01.11.2022 04:00";"102,61";"102,61";"90";"102,61"
"1667271600";"01.11.2022 05:00";"106,42";"106,42";"98";"106,42"
"1667275200";"01.11.2022 06:00";"119,96";"119,96";"119,96";"119,96"
"1667278800";"01.11.2022 07:00";"311,09";"311,09";"311,09";"311,09"
"1667282400";"01.11.2022 08:00";"311,09";"311,09";"311,09";"311,09"
"1667286000";"01.11.2022 09:00";"313,03";"313,03";"313,03";"313,03"
"1667289600";"01.11.2022 10:00";"314,18";"314,18";"314,18";"314,18"
"1667293200";"01.11.2022 11:00";"344,86";"344,86";"344,86";"344,86"
"1667296800";"01.11.2022 12:00";"345,56";"345,56";"345,56";"345,56"
"1667300400";"01.11.2022 13:00";"311,05";"311,05";"311,05";"311,05"
"1667304000";"01.11.2022 14:00";"303,89";"303,89";"303,89";"303,89"
"1667307600";"01.11.2022 15:00";"269,09";"269,09";"269,09";"269,09"
"1667311200";"01.11.2022 16:00";"329,99";"329,99";"329,99";"329,99"
"1667314800";"01.11.2022 17:00";"345,53";"345,53";"345,53";"345,53"
"1667318400";"01.11.2022 18:00";"300,04";"300,04";"300,04";"300,04"
"1667322000";"01.11.2022 19:00";"306,08";"306,08";"306,08";"306,08"
"1667325600";"01.11.2022 20:00";"335,45";"335,45";"335,45";"335,45"
"1667329200";"01.11.2022 21:00";"219,02";"219,02";"219,02";"219,02"
"1667332800";"01.11.2022 22:00";"185,53";"185,53";"185,53";"185,53"
"1667336400";"01.11.2022 23:00";"141,23";"141,23";"141,23";"141,23"
"1667340000";"02.11.2022 00:00";"98,97";"98,97";"98,97";"98,97"
"1667343600";"02.11.2022 01:00";"106,38";"106,38";"106,38";"106,38"
"1667347200";"02.11.2022 02:00";"100,95";"100,95";"100,95";"100,95"
"1667350800";"02.11.2022 03:00";"100,9";"100,9";"100,9";"100,9"
"1667354400";"02.11.2022 04:00";"100,98";"100,98";"100,98";"100,98"
"1667358000";"02.11.2022 05:00";"107,22";"107,22";"107,22";"107,22"
"1667361600";"02.11.2022 06:00";"190,25";"190,25";"180";"190,25"
"1667365200";"02.11.2022 07:00";"172,49";"172,49";"172,49";"172,49"
"1667368800";"02.11.2022 08:00";"287,74";"287,74";"179,99";"287,74"
"1667372400";"02.11.2022 09:00";"164,1";"164,1";"164,1";"164,1"
"1667376000";"02.11.2022 10:00";"230";"230";"180";"230"
"1667379600";"02.11.2022 11:00";"170,33";"170,33";"170,33";"170,33"
"1667383200";"02.11.2022 12:00";"179,98";"179,98";"179,98";"179,98"
"1667386800";"02.11.2022 13:00";"149,92";"149,92";"149,92";"149,92"
"1667390400";"02.11.2022 14:00";"191,82";"191,82";"144,3";"191,82"
"1667394000";"02.11.2022 15:00";"189,72";"189,72";"130";"189,72"
"1667397600";"02.11.2022 16:00";"268,68";"268,68";"157,77";"268,68"
"1667401200";"02.11.2022 17:00";"344,91";"344,91";"172,88";"344,91"
"1667404800";"02.11.2022 18:00";"159,65";"159,65";"159,65";"159,65"
"1667408400";"02.11.2022 19:00";"157,63";"157,63";"157,63";"157,63"
"1667412000";"02.11.2022 20:00";"146,6";"146,6";"146,6";"146,6"
"1667415600";"02.11.2022 21:00";"140,34";"140,34";"116,06";"140,34"
"1667419200";"02.11.2022 22:00";"120";"120";"120";"120"
"1667422800";"02.11.2022 23:00";"107,61";"107,61";"107,61";"107,61"
"1667426400";"03.11.2022 00:00";"95,65";"95,65";"48,25";"95,65"
"1667430000";"03.11.2022 01:00";"94,68";"94,68";"32,8";"94,68"
"1667433600";"03.11.2022 02:00";"94,7";"94,7";"30,42";"94,7"
"1667437200";"03.11.2022 03:00";"87,02";"87,02";"29,24";"87,02"
"1667440800";"03.11.2022 04:00";"98,89";"98,89";"30,06";"98,89"
"1667444400";"03.11.2022 05:00";"160,75";"160,75";"31,11";"147,12"
"1667448000";"03.11.2022 06:00";"191,32";"191,32";"90";"191,32"
"1667451600";"03.11.2022 07:00";"263,04";"263,04";"130";"263,04"
"1667455200";"03.11.2022 08:00";"249,46";"249,46";"131,88";"249,46"
"1667458800";"03.11.2022 09:00";"310,27";"310,27";"132,89";"310,27"
"1667462400";"03.11.2022 10:00";"228,29";"228,29";"119,98";"228,29"
"1667466000";"03.11.2022 11:00";"153,69";"153,69";"130";"153,69"
"1667469600";"03.11.2022 12:00";"147,11";"147,11";"132,88";"147,11"
"1667473200";"03.11.2022 13:00";"147,16";"147,16";"138,68";"147,16"
"1667476800";"03.11.2022 14:00";"157,94";"157,94";"119,94";"157,94"
"1667480400";"03.11.2022 15:00";"207,06";"207,06";"92,36";"207,06"
"1667484000";"03.11.2022 16:00";"200,23";"200,23";"100,75";"200,23"
"1667487600";"03.11.2022 17:00";"244,63";"244,63";"119,95";"244,63"
"1667491200";"03.11.2022 18:00";"266,3";"266,3";"122,25";"266,3"
"1667494800";"03.11.2022 19:00";"150,11";"150,11";"119,98";"150,11"
"1667498400";"03.11.2022 20:00";"197,42";"197,42";"116,6";"197,42"
"1667502000";"03.11.2022 21:00";"165,1";"165,1";"70,35";"165,1"
"1667505600";"03.11.2022 22:00";"107,39";"107,39";"84,38";"107,39"
"1667509200";"03.11.2022 23:00";"122,49";"122,49";"66,5";"122,49"
"1667512800";"04.11.2022 00:00";"112,36";"112,36";"25,41";"112,36"
"1667516400";"04.11.2022 01:00";"96,55";"96,55";"18,3";"96,55"
"1667520000";"04.11.2022 02:00";"96,49";"96,49";"17,55";"96,49"
"1667523600";"04.11.2022 03:00";"90,98";"90,98";"17,37";"90,98"
"1667527200";"04.11.2022 04:00";"96,25";"96,25";"17,5";"96,25"
"1667530800";"04.11.2022 05:00";"96,86";"96,86";"17,89";"96,86"
"1667534400";"04.11.2022 06:00";"128,6";"128,6";"21,39";"128,6"
"1667538000";"04.11.2022 07:00";"174,79";"174,79";"75,49";"174,79"
"1667541600";"04.11.2022 08:00";"206,05";"206,05";"50,93";"206,05"
"1667545200";"04.11.2022 09:00";"215,15";"215,15";"32,91";"215,15"
"1667548800";"04.11.2022 10:00";"209,9";"209,9";"61,62";"209,9"
"1667552400";"04.11.2022 11:00";"204,96";"204,96";"93,04";"204,96"
"1667556000";"04.11.2022 12:00";"198,9";"198,9";"82,3";"198,9"
"1667559600";"04.11.2022 13:00";"200,78";"200,78";"80,01";"200,78"
"1667563200";"04.11.2022 14:00";"189,01";"189,01";"74,7";"189,01"
"1667566800";"04.11.2022 15:00";"205,02";"205,02";"78,5";"205,02"
"1667570400";"04.11.2022 16:00";"185,08";"185,08";"75,41";"185,08"
"1667574000";"04.11.2022 17:00";"185,06";"185,06";"100,01";"185,06"
"1667577600";"04.11.2022 18:00";"170,1";"170,1";"110,75";"170,1"
"1667581200";"04.11.2022 19:00";"240,55";"240,55";"107,53";"240,55"
"1667584800";"04.11.2022 20:00";"212,51";"212,51";"91,01";"212,51"
"1667588400";"04.11.2022 21:00";"195,58";"195,58";"60,98";"195,58"
"1667592000";"04.11.2022 22:00";"182,51";"182,51";"68,02";"182,51"
"1667595600";"04.11.2022 23:00";"175,48";"175,48";"31,06";"146,56"
"1667599200";"05.11.2022 00:00";"97,2";"97,2";"22";"97,2"
"1667602800";"05.11.2022 01:00";"23,52";"23,52";"23,52";"23,52"
"1667606400";"05.11.2022 02:00";"97,05";"97,05";"22,22";"97,05"
"1667610000";"05.11.2022 03:00";"97";"97";"22,07";"97"
"1667613600";"05.11.2022 04:00";"70,72";"70,72";"22,34";"70,72"
"1667617200";"05.11.2022 05:00";"75,72";"75,72";"23,43";"75,72"
"1667620800";"05.11.2022 06:00";"61,32";"61,32";"61,32";"61,32"
"1667624400";"05.11.2022 07:00";"137,47";"137,47";"65,47";"137,47"
"1667628000";"05.11.2022 08:00";"142,2";"142,2";"61,45";"142,2"
"1667631600";"05.11.2022 09:00";"142,82";"142,82";"76,2";"142,82"
"1667635200";"05.11.2022 10:00";"144,35";"144,35";"92,23";"144,35"
"1667638800";"05.11.2022 11:00";"137,12";"137,12";"111,99";"137,12"
"1667642400";"05.11.2022 12:00";"128,4";"128,4";"94,97";"128,4"
"1667646000";"05.11.2022 13:00";"125,56";"125,56";"85,33";"125,56"
"1667649600";"05.11.2022 14:00";"117,3";"117,3";"78,54";"117,3"
"1667653200";"05.11.2022 15:00";"132,8";"132,8";"92,87";"132,8"
"1667656800";"05.11.2022 16:00";"138,03";"138,03";"114,82";"138,03"
"1667660400";"05.11.2022 17:00";"155,89";"155,89";"120";"155,89"
"1667664000";"05.11.2022 18:00";"175,32";"175,32";"130,01";"175,32"
"1667667600";"05.11.2022 19:00";"170";"170";"118,84";"170"
"1667671200";"05.11.2022 20:00";"163,29";"163,29";"92,23";"163,29"
"1667674800";"05.11.2022 21:00";"149,48";"149,48";"49,66";"149,48"
"1667678400";"05.11.2022 22:00";"126,4";"126,4";"58,68";"126,4"
"1667682000";"05.11.2022 23:00";"106,85";"106,85";"43,59";"106,85"
"1667685600";"06.11.2022 00:00";"85,31";"85,31";"26,57";"85,31"
"1667689200";"06.11.2022 01:00";"97,68";"97,68";"26,06";"97,68"
"1667692800";"06.11.2022 02:00";"34,75";"34,75";"22,97";"34,75"
"1667696400";"06.11.2022 03:00";"47,5";"47,5";"23,4";"47,5"
"1667700000";"06.11.2022 04:00";"32,7";"32,7";"20,99";"32,7"
"1667703600";"06.11.2022 05:00";"66,73";"66,73";"24,02";"66,73"
"1667707200";"06.11.2022 06:00";"36,65";"36,65";"26,3";"36,65"
"1667710800";"06.11.2022 07:00";"61,93";"61,93";"29,93";"61,93"
"1667714400";"06.11.2022 08:00";"139,71";"139,71";"28,53";"139,71"
"1667718000";"06.11.2022 09:00";"106,79";"106,79";"30,61";"106,79"
"1667721600";"06.11.2022 10:00";"106,78";"106,78";"33,65";"106,78"
"1667725200";"06.11.2022 11:00";"97,62";"97,62";"35,2";"97,62"
"1667728800";"06.11.2022 12:00";"106,73";"106,73";"35,96";"106,73"
"1667732400";"06.11.2022 13:00";"97,63";"97,63";"37,72";"97,63"
"1667736000";"06.11.2022 14:00";"158,84";"158,84";"36,7";"158,84"
"1667739600";"06.11.2022 15:00";"145,22";"145,22";"36,44";"145,22"
"1667743200";"06.11.2022 16:00";"178,86";"178,86";"36,91";"178,86"
"1667746800";"06.11.2022 17:00";"291,55";"291,55";"39,17";"291,55"
"1667750400";"06.11.2022 18:00";"134,23";"134,23";"50,07";"134,23"
"1667754000";"06.11.2022 19:00";"200,67";"200,67";"49,86";"200,67"
"1667757600";"06.11.2022 20:00";"232,15";"232,15";"41,67";"232,15"
"1667761200";"06.11.2022 21:00";"97,66";"97,66";"41,51";"97,66"
"1667764800";"06.11.2022 22:00";"90,71";"90,71";"71,61";"90,71"
"1667768400";"06.11.2022 23:00";"66,29";"66,29";"66,29";"66,29"
"1667772000";"07.11.2022 00:00";"19,85";"19,85";"19,85";"19,85"
"1667775600";"07.11.2022 01:00";"15,28";"15,28";"15,28";"15,28"
"1667779200";"07.11.2022 02:00";"12,78";"12,78";"12,78";"12,78"
"1667782800";"07.11.2022 03:00";"9,17";"9,17";"9,17";"9,17"
"1667786400";"07.11.2022 04:00";"10,83";"10,83";"10,83";"10,83"
"1667790000";"07.11.2022 05:00";"12,84";"12,84";"12,84";"12,84"
"1667793600";"07.11.2022 06:00";"119,95";"119,95";"119,95";"119,95"
"1667797200";"07.11.2022 07:00";"187,25";"187,25";"187,25";"187,25"
"1667800800";"07.11.2022 08:00";"213,09";"213,09";"213,09";"213,09"
"1667804400";"07.11.2022 09:00";"200,07";"200,07";"200,07";"200,07"
"1667808000";"07.11.2022 10:00";"200,05";"200,05";"200,05";"200,05"
"1667811600";"07.11.2022 11:00";"212,08";"212,08";"212,08";"212,08"
"1667815200";"07.11.2022 12:00";"208,14";"208,14";"208,14";"208,14"
"1667818800";"07.11.2022 13:00";"211,02";"211,02";"211,02";"211,02"
"1667822400";"07.11.2022 14:00";"210,09";"210,09";"210,09";"210,09"
"1667826000";"07.11.2022 15:00";"211,05";"211,05";"211,05";"211,05"
"1667829600";"07.11.2022 16:00";"220,63";"220,63";"220,63";"220,63"
"1667833200";"07.11.2022 17:00";"211,09";"211,09";"211,09";"211,09"
"1667836800";"07.11.2022 18:00";"211,01";"211,01";"211,01";"211,01"
"1667840400";"07.11.2022 19:00";"219,94";"219,94";"219,94";"219,94"
"1667844000";"07.11.2022 20:00";"200,03";"200,03";"200,03";"200,03"
"1667847600";"07.11.2022 21:00";"146,71";"146,71";"146,71";"146,71"
"1667851200";"07.11.2022 22:00";"150,01";"150,01";"150,01";"150,01"
"1667854800";"07.11.2022 23:00";"129,92";"129,92";"129,92";"129,92"
"1667858400";"08.11.2022 00:00";"98,07";"98,07";"98,07";"98,07"
"1667862000";"08.11.2022 01:00";"100";"100";"100";"100"
"1667865600";"08.11.2022 02:00";"95,48";"95,48";"95,48";"95,48"
"1667869200";"08.11.2022 03:00";"85,67";"85,67";"85,67";"85,67"
"1667872800";"08.11.2022 04:00";"86,46";"86,46";"86,46";"86,46"
"1667876400";"08.11.2022 05:00";"91,34";"91,34";"91,34";"91,34"
"1667880000";"08.11.2022 06:00";"134,84";"134,84";"134,84";"134,84"
"1667883600";"08.11.2022 07:00";"227,24";"227,24";"179,13";"179,13"
"1667887200";"08.11.2022 08:00";"195,28";"195,28";"195,21";"195,21"
"1667890800";"08.11.2022 09:00";"175,06";"175,06";"144,09";"144,09"
"1667894400";"08.11.2022 10:00";"175,02";"175,02";"145,61";"145,61"
"1667898000";"08.11.2022 11:00";"170,51";"170,51";"170,51";"170,51"
"1667901600";"08.11.2022 12:00";"152,99";"152,99";"152,99";"152,99"
"1667905200";"08.11.2022 13:00";"159,93";"159,93";"159,93";"159,93"
"1667908800";"08.11.2022 14:00";"167,38";"167,38";"167,38";"167,38"
"1667912400";"08.11.2022 15:00";"227,23";"227,23";"180,3";"227,23"
"1667916000";"08.11.2022 16:00";"209,01";"209,01";"209,01";"209,01"
"1667919600";"08.11.2022 17:00";"227,28";"227,28";"227,28";"227,28"
"1667923200";"08.11.2022 18:00";"244,45";"258,61";"244,45";"244,45"
"1667926800";"08.11.2022 19:00";"227,27";"242,5";"227,27";"227,27"
"1667930400";"08.11.2022 20:00";"216,48";"216,48";"216,48";"216,48"
"1667934000";"08.11.2022 21:00";"224,8";"224,8";"210,18";"210,18"
"1667937600";"08.11.2022 22:00";"224,2";"224,2";"191,37";"191,37"
"1667941200";"08.11.2022 23:00";"148,06";"148,06";"148,06";"148,06"
"1667944800";"09.11.2022 00:00";"106,72";"106,72";"106,72";"106,72"
"1667948400";"09.11.2022 01:00";"133,25";"133,25";"133,25";"133,25"
"1667952000";"09.11.2022 02:00";"133,23";"133,23";"133,23";"133,23"
"1667955600";"09.11.2022 03:00";"133,21";"133,21";"133,21";"133,21"
"1667959200";"09.11.2022 04:00";"133,29";"133,29";"133,29";"133,29"
"1667962800";"09.11.2022 05:00";"133,27";"133,27";"133,27";"133,27"
"1667966400";"09.11.2022 06:00";"144,23";"144,23";"144,23";"144,23"
"1667970000";"09.11.2022 07:00";"264,19";"264,19";"184,02";"184,02"
"1667973600";"09.11.2022 08:00";"249,5";"249,5";"167,1";"167,1"
"1667977200";"09.11.2022 09:00";"249,48";"249,48";"165,41";"165,41"
"1667980800";"09.11.2022 10:00";"249,5";"249,5";"188,41";"188,41"
"1667984400";"09.11.2022 11:00";"233,49";"233,49";"188,53";"188,53"
"1667988000";"09.11.2022 12:00";"261,29";"261,29";"199,95";"199,95"
"1667991600";"09.11.2022 13:00";"249,48";"249,48";"199,99";"199,99"
"1667995200";"09.11.2022 14:00";"249,45";"249,45";"199,97";"199,97"
"1667998800";"09.11.2022 15:00";"258,38";"258,38";"199,93";"258,38"
"1668002400";"09.11.2022 16:00";"249,41";"249,41";"199,91";"249,41"
"1668006000";"09.11.2022 17:00";"269,74";"269,74";"200,57";"269,74"
"1668009600";"09.11.2022 18:00";"249,45";"249,45";"199,99";"249,45"
"1668013200";"09.11.2022 19:00";"249,45";"249,45";"199,92";"199,92"
"1668016800";"09.11.2022 20:00";"233,74";"233,74";"161,27";"161,27"
"1668020400";"09.11.2022 21:00";"249,41";"249,41";"174,37";"174,37"
"1668024000";"09.11.2022 22:00";"233,77";"233,77";"165,76";"165,76"
"1668027600";"09.11.2022 23:00";"159,16";"159,16";"138,82";"138,82"
"1668031200";"10.11.2022 00:00";"138,3";"138,3";"100,48";"100,48"
"1668034800";"10.11.2022 01:00";"139,06";"139,06";"27,59";"27,59"
"1668038400";"10.11.2022 02:00";"127,7";"127,7";"26";"26"
"1668042000";"10.11.2022 03:00";"122,75";"122,75";"38,37";"38,37"
"1668045600";"10.11.2022 04:00";"126,74";"126,74";"64,4";"64,4"
"1668049200";"10.11.2022 05:00";"151,82";"151,82";"103,95";"103,95"
"1668052800";"10.11.2022 06:00";"152,65";"152,65";"133,35";"133,35"
"1668056400";"10.11.2022 07:00";"279,31";"279,31";"153,92";"153,92"
"1668060000";"10.11.2022 08:00";"256,31";"256,31";"172,89";"172,89"
"1668063600";"10.11.2022 09:00";"271,62";"271,62";"137,72";"143,79"
"1668067200";"10.11.2022 10:00";"385,99";"385,99";"136,78";"275,64"
"1668070800";"10.11.2022 11:00";"245,24";"245,24";"147,1";"147,1"
"1668074400";"10.11.2022 12:00";"430,39";"430,39";"163,7";"163,7"
"1668078000";"10.11.2022 13:00";"278,8";"278,8";"174,99";"278,8"
"1668081600";"10.11.2022 14:00";"256,36";"256,36";"175,96";"256,36"
"1668085200";"10.11.2022 15:00";"285,14";"285,14";"179,72";"285,14"
"1668088800";"10.11.2022 16:00";"423,01";"423,01";"244,29";"423,01"
"1668092400";"10.11.2022 17:00";"256,39";"256,39";"256,39";"256,39"
"1668096000";"10.11.2022 18:00";"256,4";"256,4";"256,4";"256,4"
"1668099600";"10.11.2022 19:00";"312,21";"312,21";"221";"221"
"1668103200";"10.11.2022 20:00";"304,08";"304,08";"196,31";"196,31"
"1668106800";"10.11.2022 21:00";"256,36";"363,41";"181,09";"181,09"
"1668110400";"10.11.2022 22:00";"331,06";"331,06";"184,9";"184,9"
"1668114000";"10.11.2022 23:00";"160,51";"160,51";"143,74";"143,74"
"1668117600";"11.11.2022 00:00";"116,09";"116,09";"103,2";"107,12"
"1668121200";"11.11.2022 01:00";"118,84";"118,84";"0,95";"101,52"
"1668124800";"11.11.2022 02:00";"107,22";"107,22";"0,29";"0,29"
"1668128400";"11.11.2022 03:00";"106,4";"106,4";"0";"0,09"
"1668132000";"11.11.2022 04:00";"106,85";"106,85";"-0,06";"0,09"
"1668135600";"11.11.2022 05:00";"98,01";"98,01";"-0,07";"0,09"
"1668139200";"11.11.2022 06:00";"96,7";"96,7";"0,01";"96,7"
"1668142800";"11.11.2022 07:00";"97,75";"97,75";"0,83";"97,75"
"1668146400";"11.11.2022 08:00";"129,96";"129,96";"2,01";"129,96"
"1668150000";"11.11.2022 09:00";"152,94";"152,94";"3,05";"140,09"
"1668153600";"11.11.2022 10:00";"140,07";"140,07";"3,01";"140,07"
"1668157200";"11.11.2022 11:00";"140,03";"140,03";"3,03";"140,03"
"1668160800";"11.11.2022 12:00";"115,75";"115,75";"3,02";"115,75"
"1668164400";"11.11.2022 13:00";"128,31";"128,31";"2,5";"128,31"
"1668168000";"11.11.2022 14:00";"112,09";"112,09";"2,13";"112,09"
"1668171600";"11.11.2022 15:00";"134,04";"134,04";"2,6";"134,04"
"1668175200";"11.11.2022 16:00";"199,5";"199,5";"10,21";"140,07"
"1668178800";"11.11.2022 17:00";"218,35";"218,35";"10,32";"203,69"
"1668182400";"11.11.2022 18:00";"229,4";"229,4";"6,35";"140,08"
"1668186000";"11.11.2022 19:00";"210,78";"210,78";"4,71";"140,02"
"1668189600";"11.11.2022 20:00";"190,87";"190,87";"2,36";"129,96"
"1668193200";"11.11.2022 21:00";"177,54";"177,54";"1,02";"128,37"
"1668196800";"11.11.2022 22:00";"158,29";"158,29";"0,91";"128,32"
"1668200400";"11.11.2022 23:00";"141,84";"141,84";"0,38";"101,57"
"1668204000";"12.11.2022 00:00";"120,91";"120,91";"-0,01";"0,09"
"1668207600";"12.11.2022 01:00";"143";"143";"-1,04";"102,34"
"1668211200";"12.11.2022 02:00";"134,21";"134,21";"-1,98";"102,32"
"1668214800";"12.11.2022 03:00";"130,01";"130,01";"-2,05";"10,24"
"1668218400";"12.11.2022 04:00";"126,8";"126,8";"-2,08";"9,88"
"1668222000";"12.11.2022 05:00";"129,44";"129,44";"-2,08";"102,31"
"1668225600";"12.11.2022 06:00";"129,68";"129,68";"-2,03";"102,37"
"1668229200";"12.11.2022 07:00";"158";"158";"-1,11";"131,31"
"1668232800";"12.11.2022 08:00";"174,81";"174,81";"-0,38";"131,31"
"1668236400";"12.11.2022 09:00";"183,35";"183,35";"0";"131,33"
"1668240000";"12.11.2022 10:00";"179,81";"179,81";"0,57";"131,32"
"1668243600";"12.11.2022 11:00";"165,91";"165,91";"0,99";"102,39"
"1668247200";"12.11.2022 12:00";"159,16";"159,16";"1,65";"102,34"
"1668250800";"12.11.2022 13:00";"160,91";"160,91";"1,48";"102,4"
"1668254400";"12.11.2022 14:00";"161";"161";"1,71";"131,34"
"1668258000";"12.11.2022 15:00";"169,08";"169,08";"1,93";"154,59"
"1668261600";"12.11.2022 16:00";"207,39";"207,39";"2,05";"207,39"
"1668265200";"12.11.2022 17:00";"243,03";"243,03";"4,48";"243,03"
"1668268800";"12.11.2022 18:00";"240,39";"240,39";"7,49";"240,39"
"1668272400";"12.11.2022 19:00";"238";"238";"6,07";"238"
"1668276000";"12.11.2022 20:00";"243,01";"243,01";"9,5";"131,39"
"1668279600";"12.11.2022 21:00";"200,5";"200,5";"5,92";"131,35"
"1668283200";"12.11.2022 22:00";"181,44";"181,44";"5,07";"129,69"
"1668286800";"12.11.2022 23:00";"173,9";"173,9";"5,44";"129,64"
"1668290400";"13.11.2022 00:00";"159,07";"159,07";"5,08";"102,36"
"1668294000";"13.11.2022 01:00";"168,8";"168,8";"10,37";"10,37"
"1668297600";"13.11.2022 02:00";"152,21";"152,21";"11,67";"11,67"
"1668301200";"13.11.2022 03:00";"143";"143";"13,08";"100,21"
"1668304800";"13.11.2022 04:00";"127";"127";"14,62";"65,11"
"1668308400";"13.11.2022 05:00";"134,07";"134,07";"16,33";"100,26"
"1668312000";"13.11.2022 06:00";"135,29";"135,29";"17,29";"134,24"
"1668315600";"13.11.2022 07:00";"135,29";"135,29";"39,21";"135,29"
"1668319200";"13.11.2022 08:00";"150,75";"150,75";"102,36";"150,75"
"1668322800";"13.11.2022 09:00";"155,96";"155,96";"111,06";"155,96"
"1668326400";"13.11.2022 10:00";"162,22";"162,22";"129,1";"162,22"
"1668330000";"13.11.2022 11:00";"161,36";"161,36";"125,62";"134,29"
"1668333600";"13.11.2022 12:00";"160,84";"160,84";"141,45";"141,45"
"1668337200";"13.11.2022 13:00";"154,54";"154,54";"141,77";"154,54"
"1668340800";"13.11.2022 14:00";"160,84";"160,84";"147,37";"160,84"
"1668344400";"13.11.2022 15:00";"162,33";"162,33";"142,24";"162,33"
"1668348000";"13.11.2022 16:00";"187,71";"187,71";"148,73";"187,71"
"1668351600";"13.11.2022 17:00";"236,22";"236,22";"170,28";"236,22"
"1668355200";"13.11.2022 18:00";"206,94";"206,94";"187,61";"206,94"
"1668358800";"13.11.2022 19:00";"207,88";"207,88";"174,96";"207,88"
"1668362400";"13.11.2022 20:00";"190,86";"190,86";"143,46";"190,86"
"1668366000";"13.11.2022 21:00";"172,48";"172,48";"132,18";"172,48"
"1668369600";"13.11.2022 22:00";"158,59";"158,59";"152,78";"158,59"
"1668373200";"13.11.2022 23:00";"138";"138";"138";"138"
"1668376800";"14.11.2022 00:00";"119,92";"119,92";"119,92";"119,92"
"1668380400";"14.11.2022 01:00";"143,43";"143,43";"115,58";"143,43"
"1668384000";"14.11.2022 02:00";"135,95";"135,95";"109,67";"135,95"
"1668387600";"14.11.2022 03:00";"124,3";"124,3";"100,01";"124,3"
"1668391200";"14.11.2022 04:00";"127,28";"127,28";"97,59";"127,28"
"1668394800";"14.11.2022 05:00";"133,95";"133,95";"119,94";"133,95"
"1668398400";"14.11.2022 06:00";"212,3";"212,3";"161,94";"212,3"
"1668402000";"14.11.2022 07:00";"200,98";"200,98";"200,98";"200,98"
"1668405600";"14.11.2022 08:00";"218,35";"218,35";"218,35";"218,35"
"1668409200";"14.11.2022 09:00";"207,98";"207,98";"207,98";"207,98"
"1668412800";"14.11.2022 10:00";"207,32";"207,32";"207,32";"207,32"
"1668416400";"14.11.2022 11:00";"176,13";"176,13";"176,13";"176,13"
"1668420000";"14.11.2022 12:00";"172,92";"172,92";"172,92";"172,92"
"1668423600";"14.11.2022 13:00";"219,97";"219,97";"219,97";"219,97"
"1668427200";"14.11.2022 14:00";"180,1";"180,1";"180,1";"180,1"
"1668430800";"14.11.2022 15:00";"207,32";"207,32";"202,34";"207,32"
"1668434400";"14.11.2022 16:00";"221,68";"221,68";"212,28";"221,68"
"1668438000";"14.11.2022 17:00";"212,44";"212,44";"212,44";"212,44"
"1668441600";"14.11.2022 18:00";"254,18";"254,18";"254,18";"254,18"
"1668445200";"14.11.2022 19:00";"217,88";"217,88";"217,88";"217,88"
"1668448800";"14.11.2022 20:00";"187,44";"187,44";"187,44";"187,44"
"1668452400";"14.11.2022 21:00";"181,04";"181,04";"156,64";"181,04"
"1668456000";"14.11.2022 22:00";"220,97";"220,97";"156,31";"220,97"
"1668459600";"14.11.2022 23:00";"142,1";"142,1";"142,1";"142,1"
"1668463200";"15.11.2022 00:00";"108,82";"108,82";"108,82";"108,82"
